age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
49,1,0,1,1,298,0,1,2,3,6,392,3,-1,0,0,0
35,4,2,3,1,670,1,1,2,13,7,278,4,182,2,3,1
43,7,0,3,1,0,0,1,2,21,1,474,1,-1,0,0,0
36,1,1,1,1,2278,0,1,0,23,0,152,2,-1,0,0,0
45,7,0,3,1,81,1,0,2,30,1,61,3,-1,0,0,0
30,3,2,1,1,-271,0,1,2,7,0,609,1,337,1,3,1
31,4,0,1,1,180,1,1,2,26,0,222,1,70,2,3,0
34,4,2,3,1,1039,1,1,2,11,5,342,3,-1,0,0,0
28,3,2,1,1,168,0,1,2,7,0,128,1,-1,0,0,0
36,1,0,1,1,199,0,1,2,9,1,183,1,-1,0,0,0
57,10,0,1,1,519,0,1,0,3,4,393,3,-1,0,0,0
31,4,0,1,1,4,1,1,0,20,0,199,4,-1,0,0,0
32,1,2,2,1,258,0,1,2,18,0,291,2,-1,0,0,0
32,7,2,3,1,46,1,1,2,21,5,788,6,-1,0,0,1
42,1,0,1,1,413,0,1,2,11,5,589,2,-1,0,0,1
59,0,0,0,1,124,0,1,2,18,3,531,3,134,7,1,0
51,10,2,3,1,730,0,1,0,18,3,287,2,-1,0,0,0
42,3,0,1,1,1165,0,1,2,18,0,485,6,-1,0,0,0
41,1,0,1,1,196,0,1,0,13,0,488,1,-1,0,0,0
45,4,0,1,1,351,0,1,1,29,5,18,2,-1,0,0,0
33,5,2,3,1,61,1,1,2,19,5,836,3,-1,0,0,1
44,1,0,2,1,146,0,1,0,15,0,483,1,-1,0,0,1
39,1,1,0,1,1317,0,1,2,20,3,543,1,170,4,2,1
48,6,2,1,1,1544,0,1,1,30,4,263,1,450,2,1,1
47,1,0,1,1,665,1,1,2,18,5,885,3,-1,0,0,0
60,10,1,1,1,-639,0,1,2,15,0,585,1,-1,0,0,1
35,0,0,1,1,1309,0,1,2,18,3,73,3,-1,0,0,0
43,7,0,3,1,149,0,1,0,23,4,662,2,-1,0,0,1
47,6,2,1,1,3696,1,1,2,12,1,250,2,181,4,3,1
42,6,2,1,1,1022,0,1,0,5,0,146,2,-1,0,0,0
31,4,2,1,1,53,0,0,2,6,0,530,1,-1,0,0,1
30,7,2,3,1,3410,0,1,2,18,0,140,1,-1,0,0,0
36,3,0,1,1,145,0,1,2,2,6,109,1,252,2,2,0
22,2,2,1,1,1796,1,1,2,28,4,369,3,-1,0,0,1
38,1,0,1,1,360,0,1,0,14,0,220,2,-1,0,0,0
57,10,0,3,1,138,1,1,0,26,0,157,5,-1,0,0,0
46,8,0,1,1,2940,0,1,0,29,0,195,2,-1,0,0,0
36,4,0,3,1,911,0,0,2,4,0,275,3,-1,0,0,0
26,1,2,1,1,-128,1,0,2,8,1,392,2,-1,0,0,0
31,8,1,3,1,256,0,1,2,16,1,873,2,-1,0,0,1
56,1,0,1,1,316,0,1,0,19,0,27,1,-1,0,0,0
64,10,0,0,1,48,1,1,2,9,9,167,3,92,1,3,1
32,5,0,3,1,1464,1,1,1,14,5,133,2,-1,0,0,0
43,4,0,3,1,591,0,1,2,8,5,889,2,-1,0,0,0
24,1,2,0,1,1033,0,1,2,24,3,283,1,-1,0,0,0
55,3,0,2,1,2944,1,1,2,27,5,672,6,-1,0,0,1
46,7,2,1,1,244,0,1,0,15,0,244,1,-1,0,0,0
31,7,2,3,1,3384,1,1,2,16,9,153,1,104,2,3,1
34,3,0,1,1,1637,0,1,2,21,3,107,4,-1,0,0,0
36,1,0,0,1,243,0,0,0,30,0,118,2,-1,0,0,0
26,7,2,3,1,-8,1,1,2,13,5,402,2,-1,0,0,0
38,3,2,0,1,-87,0,1,2,13,0,531,1,-1,0,0,0
30,7,0,3,1,2994,0,1,2,26,10,156,1,137,1,2,0
29,5,0,3,1,242,0,1,2,18,1,73,4,-1,0,0,0
73,10,0,2,1,519,1,1,1,16,8,434,1,57,1,1,1
46,3,0,1,1,-522,0,1,2,31,1,61,2,-1,0,0,0
26,7,2,3,1,3,0,1,2,23,1,106,1,-1,0,0,0
44,6,0,1,1,1042,0,1,2,18,0,136,1,-1,0,0,0
39,4,2,1,1,1104,1,1,2,20,3,333,2,105,2,3,0
27,11,2,2,1,132,1,1,2,14,1,276,1,-1,0,0,1
31,9,0,1,1,111,1,1,2,21,3,504,2,93,2,1,1
36,6,1,1,1,1224,0,1,2,12,3,482,1,374,1,3,1
50,6,0,1,1,736,0,1,0,14,0,74,1,-1,0,0,0
36,4,0,3,1,341,1,1,2,12,6,419,2,183,1,3,1
34,4,1,3,1,66,1,0,2,5,6,102,1,170,2,1,0
31,3,2,1,1,-205,1,1,2,1,9,481,1,579,1,1,1
42,7,0,1,1,1018,1,1,2,29,1,305,2,-1,0,0,0
35,6,2,1,1,855,0,1,0,12,0,241,3,-1,0,0,0
55,7,0,3,1,86,1,1,1,16,4,64,1,-1,0,0,0
48,4,0,1,1,-205,0,0,2,9,1,112,1,-1,0,0,0
62,7,0,3,1,2785,1,1,2,6,1,270,3,-1,0,0,1
62,10,0,0,1,1515,0,1,2,19,8,131,1,187,2,1,0
65,10,0,0,1,276,1,1,2,22,7,229,1,-1,0,0,1
46,4,0,1,1,190,0,1,2,12,5,370,2,-1,0,0,0
33,1,0,3,1,870,1,0,2,8,1,545,3,-1,0,0,0
54,6,0,3,1,19,1,1,2,26,5,131,2,-1,0,0,0
37,9,2,3,1,0,1,1,2,8,4,257,2,97,1,3,1
32,3,0,1,1,207,0,1,0,23,0,360,1,-1,0,0,0
56,1,1,0,0,-1,1,1,2,18,1,304,3,-1,0,0,0
36,4,1,1,1,1451,0,1,2,23,1,192,4,93,17,2,1
36,7,2,3,1,219,1,1,2,3,6,22,6,196,6,1,0
49,4,1,1,1,2677,0,0,2,31,1,67,3,-1,0,0,0
28,3,2,1,1,168,1,1,2,12,2,387,1,194,1,2,1
60,10,0,0,1,364,0,1,0,6,0,631,2,-1,0,0,0
28,4,2,1,1,981,0,1,2,24,1,225,1,-1,0,0,0
29,8,2,3,1,70,1,1,2,25,0,393,1,-1,0,0,1
33,7,2,3,1,224,1,1,2,23,9,409,2,92,4,3,1
33,4,1,1,0,6,1,1,2,22,5,239,2,-1,0,0,0
31,8,1,3,1,756,1,1,2,20,1,355,2,-1,0,0,1
27,4,0,1,1,2183,0,0,0,21,0,857,1,-1,0,0,1
28,3,2,1,1,341,0,1,2,15,0,437,3,347,3,2,1
55,3,1,1,1,0,1,1,2,27,9,262,6,193,4,3,1
30,7,0,3,1,-27,0,1,0,27,0,29,2,-1,0,0,0
42,6,1,1,1,241,0,1,2,15,0,1012,3,-1,0,0,1
47,5,0,3,1,1011,1,1,2,6,8,808,1,-1,0,0,1
47,7,2,3,1,551,1,1,2,29,8,124,1,-1,0,0,1
57,4,0,1,1,1753,0,1,2,7,0,539,1,-1,0,0,0
31,3,2,1,1,900,0,1,2,9,7,221,2,140,6,1,0
51,7,0,3,1,-321,1,1,2,6,6,470,2,9,2,2,0
40,4,0,1,1,214,1,1,2,25,5,59,6,-1,0,0,0
72,6,0,0,1,2321,1,1,2,14,9,221,2,64,12,1,1
29,6,2,3,1,41,0,1,2,13,5,148,2,-1,0,0,1
59,0,0,3,1,1728,1,1,2,7,1,575,2,-1,0,0,0
34,4,0,3,1,932,0,1,2,4,4,218,1,-1,0,0,0
33,4,0,1,1,1234,1,1,1,9,3,61,1,-1,0,0,0
66,2,1,0,1,3701,1,1,1,3,10,834,1,-1,0,0,1
27,3,2,1,1,1347,1,1,1,28,11,824,1,193,11,3,1
59,10,0,0,1,363,1,1,2,30,7,400,1,-1,0,0,1
51,1,0,2,1,1432,1,1,2,9,1,388,1,-1,0,0,0
24,1,0,0,1,656,0,1,0,16,0,894,1,-1,0,0,1
23,11,2,1,1,4126,1,1,2,25,10,96,2,-1,0,0,1
35,3,0,2,1,618,1,1,2,30,7,951,1,-1,0,0,1
32,3,2,1,1,182,0,1,2,6,0,145,1,-1,0,0,0
56,10,0,1,1,488,1,1,1,6,6,146,4,-1,0,0,0
38,4,2,1,1,1130,1,1,2,4,4,96,2,98,1,3,1
32,1,0,1,1,225,0,1,2,17,7,574,1,150,1,1,1
40,7,0,3,1,0,1,1,2,22,5,61,4,-1,0,0,0
46,7,0,2,1,2466,1,1,1,1,7,216,3,370,1,1,1
33,6,0,1,1,17,0,1,2,13,0,74,1,351,1,1,0
36,4,0,1,1,3,1,1,2,20,5,100,4,-1,0,0,0
64,10,0,1,1,466,0,1,2,18,8,526,1,-1,0,0,1
46,7,0,3,1,273,0,1,2,18,10,910,2,184,4,3,1
38,3,0,0,1,0,0,1,2,17,3,960,2,-1,0,0,0
27,7,2,3,1,2648,1,1,2,5,6,917,1,-1,0,0,1
42,4,1,1,1,305,0,1,2,28,5,82,4,-1,0,0,0
40,1,0,0,1,13,0,1,0,4,1,178,1,-1,0,0,0
42,1,0,0,1,1556,1,0,2,8,1,113,1,-1,0,0,0
40,7,0,3,0,0,1,1,2,28,1,165,5,-1,0,0,0
50,7,2,2,1,1277,1,1,2,4,0,63,1,-1,0,0,0
44,6,2,1,1,1534,1,1,2,7,5,166,1,99,2,2,1
31,1,0,0,1,1127,0,1,1,13,0,43,1,349,1,1,0
45,7,0,3,1,54,0,1,1,13,0,107,3,-1,0,0,0
57,1,0,0,1,3109,1,1,2,2,4,482,2,-1,0,0,1
59,4,1,1,1,2396,1,1,2,20,3,488,1,-1,0,0,1
60,7,0,3,0,-311,1,1,2,25,5,151,6,-1,0,0,0
35,4,2,1,1,16,0,1,2,8,7,903,1,-1,0,0,1
61,7,0,3,1,175,1,1,1,5,5,270,2,-1,0,0,1
32,0,0,2,1,73,0,1,2,21,3,158,1,135,1,1,0
39,1,0,1,1,180,0,1,2,16,7,237,1,-1,0,0,0
39,7,2,3,1,1914,1,1,2,18,5,94,4,-1,0,0,0
26,6,2,1,1,2509,1,1,2,19,6,654,3,-1,0,0,1
49,0,1,1,1,159,0,1,0,13,0,95,3,-1,0,0,0
25,11,2,1,1,293,0,1,1,5,0,170,2,-1,0,0,0
26,6,2,1,1,766,1,1,2,15,8,457,2,-1,0,0,1
33,1,0,1,1,-81,0,1,2,29,2,339,2,-1,0,0,0
36,3,1,1,1,115,1,1,0,6,4,201,1,-1,0,0,0
35,1,1,1,1,336,0,1,2,14,0,191,1,346,2,1,1
37,6,1,1,1,1533,0,1,2,21,3,555,4,-1,0,0,1
33,1,0,1,1,1402,1,1,2,20,3,63,5,-1,0,0,0
21,1,2,1,1,2265,1,1,2,27,0,156,4,99,2,3,0
35,7,2,3,1,992,1,0,2,1,9,238,1,-1,0,0,1
52,4,0,1,1,1490,1,0,0,17,4,420,4,-1,0,0,0
48,2,0,1,1,3570,1,1,2,5,4,58,2,-1,0,0,0
50,1,0,0,1,859,0,0,1,9,6,56,5,196,7,1,0
34,6,0,1,1,61,1,0,0,5,0,21,1,-1,0,0,0
36,2,0,0,1,622,1,1,0,20,4,55,5,-1,0,0,0
38,1,2,2,1,495,0,1,0,8,0,297,1,-1,0,0,0
31,7,0,3,1,477,0,1,2,21,3,77,5,-1,0,0,0
49,4,0,3,1,3726,1,1,2,5,5,875,2,-1,0,0,1
25,11,2,1,1,469,1,1,2,21,5,273,1,86,1,2,1
31,6,2,1,1,81,0,1,2,23,7,215,2,165,11,2,0
26,7,2,3,1,1027,1,1,2,23,9,744,1,-1,0,0,1
41,6,2,3,1,982,1,1,2,23,1,105,1,-1,0,0,0
29,3,2,1,1,37,1,0,2,17,1,309,2,-1,0,0,0
71,2,1,0,1,1311,1,1,2,10,3,301,2,91,1,3,1
28,1,0,1,1,61,0,1,2,4,0,226,2,319,1,3,1
31,1,0,1,1,2,0,1,0,20,0,182,2,-1,0,0,1
51,4,0,3,1,0,1,1,1,17,3,81,1,-1,0,0,0
50,1,0,0,1,2590,0,1,0,9,0,257,6,-1,0,0,0
33,4,2,1,1,2583,1,1,2,25,0,241,1,108,1,1,0
30,11,2,3,1,2766,1,1,2,21,3,834,1,-1,0,0,1
27,1,2,0,1,232,0,1,2,26,8,701,2,-1,0,0,1
47,1,0,1,1,125,1,1,2,8,1,210,2,-1,0,0,0
39,4,0,1,1,211,1,1,1,6,6,53,2,-1,0,0,0
48,4,0,1,1,-938,0,1,2,7,0,134,1,344,2,1,0
29,7,2,2,1,560,1,1,2,5,7,459,1,307,1,1,1
52,1,0,0,1,230,0,1,2,6,0,198,2,170,2,1,0
39,2,1,1,1,70,1,1,2,4,4,346,2,128,8,3,0
24,3,2,1,1,414,0,1,2,18,0,493,1,370,1,2,1
28,1,2,1,1,-46,0,1,2,2,10,525,1,89,11,1,1
38,1,0,1,1,-210,0,1,0,8,0,21,1,-1,0,0,0
45,0,0,2,1,3133,0,0,2,10,1,804,1,-1,0,0,1
37,7,0,0,1,1506,1,1,2,2,3,101,3,80,3,3,0
35,4,0,1,1,840,0,1,2,29,1,281,4,-1,0,0,0
38,7,0,3,1,413,1,1,2,13,8,252,2,183,3,3,1
50,4,1,1,1,-54,0,0,2,13,0,698,2,292,1,1,1
56,10,0,1,1,-1206,0,1,2,15,4,382,2,-1,0,0,1
36,1,2,3,1,1830,1,1,2,14,8,183,1,91,11,1,0
33,4,2,1,1,66,1,1,2,5,4,157,2,-1,0,0,1
54,1,0,0,1,258,1,1,1,25,0,86,1,88,1,1,0
44,4,2,1,1,365,0,1,0,8,0,169,2,-1,0,0,0
27,1,2,1,1,1049,1,1,1,29,2,389,3,-1,0,0,0
30,1,2,1,1,953,0,1,0,2,4,747,2,-1,0,0,1
24,5,2,3,1,2984,0,1,0,27,0,935,1,-1,0,0,1
31,4,2,1,1,816,1,1,2,9,4,100,2,-1,0,0,0
47,8,0,0,1,2946,1,1,0,5,4,60,1,-1,0,0,0
47,6,0,1,1,996,1,1,1,29,5,247,2,-1,0,0,0
22,11,2,1,1,381,1,1,2,12,6,227,1,-1,0,0,1
40,7,0,3,1,66,1,1,2,13,5,737,4,-1,0,0,1
31,7,2,3,1,37,1,1,2,8,5,669,2,-1,0,0,1
40,1,0,0,1,-388,0,1,2,4,0,195,3,340,1,1,0
40,4,0,3,1,103,0,1,0,8,0,135,2,-1,0,0,0
36,7,2,3,1,20,0,1,2,20,7,766,2,150,3,2,0
36,4,2,3,1,962,0,1,2,8,0,568,1,-1,0,0,1
24,1,2,1,1,3,0,1,2,15,0,311,1,-1,0,0,0
38,1,2,0,1,1583,0,1,2,15,0,386,1,-1,0,0,0
59,10,0,3,1,422,0,1,2,14,0,647,4,-1,0,0,1
32,3,0,1,1,689,0,0,2,16,4,162,3,-1,0,0,1
46,7,0,3,1,1217,0,1,0,15,0,236,1,-1,0,0,0
34,3,0,1,1,244,1,1,2,4,6,696,2,-1,0,0,0
39,3,0,1,1,3870,0,1,2,20,7,72,1,-1,0,0,0
39,7,2,3,1,93,0,0,2,13,0,196,2,331,3,1,0
54,7,0,3,1,752,1,1,1,29,1,211,5,491,4,2,1
43,7,0,3,1,78,0,1,2,21,3,36,1,109,1,2,0
27,3,2,1,1,353,0,1,2,15,0,663,1,-1,0,0,1
61,10,0,1,1,1058,1,1,2,27,7,159,3,-1,0,0,1
27,6,2,1,1,454,1,0,2,15,1,331,2,-1,0,0,0
43,1,0,0,1,3131,0,1,0,3,4,441,3,-1,0,0,0
35,4,2,1,1,-89,0,1,2,15,0,75,1,368,1,1,0
39,6,1,1,1,160,0,1,2,5,5,156,1,-1,0,0,0
28,6,2,1,1,520,0,1,2,15,4,29,1,-1,0,0,0
34,7,0,3,1,3301,0,1,2,17,4,485,2,227,4,1,1
39,4,2,1,1,1104,1,1,2,7,5,395,2,-1,0,0,1
58,7,0,1,1,2155,1,0,2,10,6,135,2,92,5,3,1
33,1,0,1,1,89,0,1,2,18,1,278,2,-1,0,0,1
23,11,2,3,1,82,1,1,2,4,0,289,4,-1,0,0,0
31,0,2,1,1,131,0,1,2,21,1,157,1,-1,0,0,0
53,6,1,1,1,1151,0,1,0,5,0,412,1,-1,0,0,0
43,7,1,3,1,481,0,1,2,3,4,187,1,20,1,2,1
33,3,2,1,1,170,1,1,2,7,1,782,1,-1,0,0,1
22,7,2,3,1,104,1,0,2,18,8,509,1,185,3,3,1
60,8,0,1,1,957,1,1,2,8,9,246,1,184,3,3,1
50,3,0,1,1,77,1,1,2,27,0,138,2,-1,0,0,0
74,10,0,1,1,935,1,1,2,25,8,400,1,173,3,3,1
41,1,2,1,0,-386,1,0,2,20,3,477,1,-1,0,0,1
33,1,0,1,1,315,1,1,2,4,6,146,3,-1,0,0,1
42,1,0,1,1,490,0,1,0,5,0,386,2,-1,0,0,0
37,7,0,3,1,2283,1,1,2,6,0,243,2,98,2,1,1
33,7,0,3,1,273,0,1,0,16,0,803,1,-1,0,0,1
35,1,0,1,1,1055,1,1,0,18,3,150,2,-1,0,0,1
46,5,1,3,1,21,1,1,2,30,1,566,2,-1,0,0,1
27,4,2,1,1,0,1,1,2,6,6,161,1,-1,0,0,0
44,5,0,0,1,414,0,1,2,4,6,138,1,272,2,2,0
56,7,0,3,1,505,0,0,2,5,0,221,1,169,3,1,0
32,8,0,1,1,2996,0,1,0,19,0,68,1,-1,0,0,0
40,7,2,3,1,0,1,1,2,6,5,641,6,-1,0,0,1
45,7,0,3,1,2671,1,1,2,14,5,94,4,-1,0,0,1
33,4,2,3,1,149,0,1,2,19,3,424,2,182,1,2,1
24,6,0,1,1,299,0,1,2,6,0,209,1,321,1,1,0
47,1,0,1,1,863,0,1,0,19,0,943,2,-1,0,0,1
25,6,2,1,1,1871,1,1,2,4,4,136,1,-1,0,0,1
29,6,2,3,1,514,1,1,2,2,6,270,1,-1,0,0,0
74,10,0,3,1,1843,1,1,2,15,10,192,1,185,2,3,1
31,4,2,1,1,2916,1,1,2,14,5,174,2,-1,0,0,0
39,2,0,1,1,953,1,1,2,30,2,23,6,232,3,2,0
52,2,0,0,1,3283,1,1,0,11,4,553,1,-1,0,0,0
60,4,0,1,1,0,1,1,2,25,0,641,4,-1,0,0,1
37,6,0,1,1,597,1,1,2,2,4,395,1,-1,0,0,1
37,7,0,3,1,789,0,0,2,11,5,93,1,190,2,2,0
27,0,0,1,1,97,0,0,2,18,0,13,3,-1,0,0,0
70,10,0,1,1,2384,1,1,2,30,8,196,2,-1,0,0,1
46,8,2,3,1,44,1,1,2,14,5,225,1,-1,0,0,1
29,2,2,3,1,19,1,1,2,3,11,274,1,230,1,3,1
69,10,0,0,1,324,1,1,2,4,6,136,4,-1,0,0,1
55,7,1,3,1,2037,1,1,2,4,6,305,2,94,3,3,1
28,7,2,3,1,203,1,1,2,29,2,145,2,-1,0,0,0
32,7,2,3,1,769,1,1,2,29,5,695,2,-1,0,0,1
47,3,0,1,1,1111,1,1,0,20,4,415,4,-1,0,0,0
21,4,2,2,1,360,1,1,2,26,0,131,2,-1,0,0,1
38,0,0,3,1,898,0,1,0,6,0,132,2,-1,0,0,0
33,3,2,1,1,-27,0,1,0,26,0,165,1,-1,0,0,0
26,1,2,1,1,8,0,1,2,13,0,167,1,-1,0,0,0
30,7,2,3,1,697,1,1,2,10,5,179,3,102,2,3,1
36,1,0,1,1,3935,0,0,0,27,0,220,6,-1,0,0,0
27,7,2,1,1,843,1,1,2,8,2,187,1,-1,0,0,1
53,1,0,0,1,343,0,1,2,25,1,616,5,-1,0,0,1
60,10,0,0,1,414,1,1,0,8,0,395,1,-1,0,0,0
29,1,2,3,1,98,1,1,2,10,5,170,2,-1,0,0,0
58,3,0,0,1,2946,0,1,2,14,0,467,1,-1,0,0,1
55,1,0,1,0,67,1,1,2,8,1,267,2,-1,0,0,0
44,1,0,1,1,794,0,1,2,5,6,342,1,252,1,2,0
40,4,0,1,1,694,0,1,2,3,4,431,2,119,9,1,1
28,1,0,0,1,674,0,1,1,14,0,921,4,-1,0,0,0
31,0,2,2,1,301,0,1,2,4,6,371,1,-1,0,0,0
37,6,0,0,1,214,0,1,2,9,1,645,1,-1,0,0,1
28,5,0,1,1,-522,0,0,2,18,0,638,2,-1,0,0,1
57,10,0,1,1,1044,1,1,1,11,2,585,1,192,2,3,1
27,3,2,1,1,2457,0,1,0,29,0,123,4,-1,0,0,0
35,1,0,1,1,0,0,0,0,29,0,543,1,-1,0,0,1
30,3,2,1,1,117,1,1,2,28,2,135,1,-1,0,0,0
55,4,0,1,1,517,0,0,0,19,0,61,4,-1,0,0,0
28,7,2,3,1,334,0,1,0,14,0,438,4,-1,0,0,0
69,10,0,2,1,426,1,1,1,9,10,225,1,90,1,3,1
60,10,0,3,1,0,0,1,0,13,0,34,4,-1,0,0,0
51,7,2,3,1,151,0,1,2,8,9,638,1,427,3,3,1
41,3,0,0,1,450,0,1,0,14,0,374,2,-1,0,0,0
47,7,0,3,1,2351,1,1,2,10,10,80,1,-1,0,0,1
41,6,0,1,1,120,1,0,2,8,1,489,1,-1,0,0,0
30,4,0,3,1,2166,1,1,2,12,2,316,2,-1,0,0,1
60,7,0,3,1,0,1,1,2,7,5,401,3,-1,0,0,1
30,7,2,3,1,218,1,1,0,3,4,75,1,-1,0,0,0
44,0,0,3,1,121,1,1,2,10,5,412,1,-1,0,0,1
55,4,0,2,1,240,0,1,2,2,5,108,3,277,1,3,1
33,5,0,3,1,1278,1,1,2,6,8,649,1,-1,0,0,1
34,6,0,1,1,2378,0,0,1,10,1,92,1,-1,0,0,0
62,7,0,3,1,997,1,1,2,22,7,554,1,304,2,3,1
34,7,2,3,1,1396,0,1,2,17,1,630,1,-1,0,0,0
35,8,0,1,1,759,1,1,2,19,3,556,3,-1,0,0,0
21,11,2,1,1,216,1,1,2,5,5,414,1,-1,0,0,1
53,2,0,0,1,104,1,0,0,5,4,701,1,-1,0,0,1
38,7,0,3,1,1199,1,1,2,4,5,178,1,1,1,3,1
33,7,2,3,1,224,1,1,2,23,4,342,2,107,2,3,1
23,2,2,0,1,93,0,1,2,18,0,70,3,-1,0,0,0
43,1,0,0,1,3917,1,1,2,3,4,725,2,93,1,3,1
50,3,0,1,1,1501,1,1,2,21,5,946,4,-1,0,0,1
28,3,2,0,1,198,1,1,2,4,6,976,2,-1,0,0,1
47,6,2,3,1,0,1,1,2,29,2,137,1,-1,0,0,0
55,7,1,0,1,3629,0,1,0,30,0,87,1,-1,0,0,0
47,1,0,0,1,193,0,1,2,29,5,171,2,-1,0,0,0
45,7,0,3,1,1300,1,1,2,30,1,135,3,-1,0,0,0
40,3,0,1,1,664,0,0,2,18,0,29,5,-1,0,0,0
31,7,2,3,1,533,1,1,2,11,6,144,1,91,9,3,1
47,2,0,1,1,3940,0,1,2,5,5,226,3,97,2,1,1
30,4,2,1,1,-232,1,0,2,7,5,118,2,-1,0,0,0
37,3,2,1,1,608,1,1,2,14,0,380,3,-1,0,0,0
47,1,0,0,1,-58,0,1,2,18,1,92,2,-1,0,0,0
45,9,0,0,1,44,1,1,0,11,4,81,1,-1,0,0,0
60,10,0,0,1,600,1,1,2,19,5,99,6,-1,0,0,0
26,6,1,1,1,-45,0,1,0,4,4,357,2,-1,0,0,0
38,3,2,3,1,1222,0,1,0,5,4,237,2,-1,0,0,0
55,7,2,3,1,0,1,1,2,30,7,156,3,-1,0,0,0
29,1,0,1,1,296,0,1,0,4,4,153,1,-1,0,0,0
54,3,2,1,1,0,1,1,2,23,9,209,1,-1,0,0,1
37,8,2,3,1,1316,0,1,2,10,10,350,2,112,3,1,1
40,3,0,1,1,105,0,1,2,9,1,161,1,-1,0,0,0
34,5,0,3,1,2427,1,1,1,11,5,90,3,70,3,1,0
33,3,0,1,1,227,0,0,2,13,5,477,2,-1,0,0,1
35,6,0,1,1,898,0,1,2,9,7,214,1,-1,0,0,1
52,6,0,1,1,423,0,0,2,20,8,139,2,96,7,1,0
60,7,0,3,1,474,1,1,2,31,5,415,5,186,3,2,1
49,1,0,1,1,2039,0,1,2,6,0,451,1,169,2,1,1
45,6,2,1,1,341,0,0,2,5,0,77,2,-1,0,0,0
30,5,2,3,1,48,1,1,2,27,0,144,2,187,1,1,0
28,11,2,1,1,196,1,1,2,2,1,423,3,-1,0,0,1
41,3,0,1,1,1319,0,1,2,11,0,305,1,-1,0,0,0
42,7,0,1,0,-34,1,1,2,5,6,176,1,-1,0,0,0
43,7,0,2,1,275,1,1,2,9,7,109,2,339,2,1,0
60,4,0,1,1,824,0,1,2,9,6,127,1,558,7,2,1
43,7,0,3,1,40,1,1,2,10,6,147,1,-1,0,0,1
35,4,2,1,1,204,0,1,2,25,0,236,1,-1,0,0,1
22,11,2,3,1,1161,1,0,2,16,4,119,1,-1,0,0,0
46,7,1,3,1,2166,0,1,2,23,1,870,1,-1,0,0,1
56,7,0,3,1,616,1,1,2,6,6,156,1,-1,0,0,1
37,1,0,1,1,2697,0,1,2,20,7,430,1,-1,0,0,0
33,7,0,1,1,336,1,1,2,15,7,179,3,-1,0,0,1
32,1,2,1,1,567,0,1,2,7,0,275,2,342,4,2,0
55,7,0,0,1,2587,1,1,2,4,9,328,2,94,2,3,1
30,7,2,3,1,1191,1,1,2,11,5,381,4,-1,0,0,0
37,7,0,3,1,0,1,1,2,15,2,426,2,196,1,2,1
32,2,0,1,1,0,1,1,2,21,5,435,2,-1,0,0,0
57,7,0,3,1,0,0,1,2,21,3,67,1,-1,0,0,0
32,1,0,0,1,902,0,1,0,27,0,106,2,-1,0,0,0
36,1,0,0,1,1503,1,1,2,19,3,138,1,-1,0,0,0
50,1,0,0,1,383,1,1,1,2,8,382,2,-1,0,0,0
45,4,0,1,1,1348,1,0,2,1,7,358,2,-1,0,0,1
45,7,0,3,1,0,0,1,2,5,0,469,2,342,1,1,0
55,10,0,1,1,102,0,1,0,7,0,74,1,-1,0,0,0
35,7,2,3,1,1756,1,1,2,20,5,195,1,-1,0,0,1
28,7,2,3,1,882,1,0,2,8,1,107,2,-1,0,0,0
38,3,0,1,1,-314,0,1,0,28,0,66,2,-1,0,0,0
44,6,0,2,1,40,1,0,0,6,0,160,2,-1,0,0,0
45,1,1,0,1,-207,1,1,2,15,1,878,2,-1,0,0,1
48,7,0,0,1,1744,1,1,0,9,4,181,1,-1,0,0,0
39,6,2,1,1,1078,1,1,0,3,4,199,3,-1,0,0,0
46,1,0,1,1,640,0,1,2,11,9,108,2,129,2,1,1
38,1,0,1,1,1165,0,1,2,13,5,784,3,94,10,1,1
48,6,0,1,1,2235,0,0,0,15,0,755,2,-1,0,0,0
36,4,2,1,1,2511,0,1,2,16,7,700,5,-1,0,0,1
45,5,0,3,1,-497,0,0,2,20,3,260,1,-1,0,0,0
54,6,1,1,1,1872,1,1,2,13,6,439,5,-1,0,0,1
32,7,0,3,1,376,0,1,2,23,10,248,4,-1,0,0,1
51,10,0,0,1,67,1,1,0,18,4,835,1,-1,0,0,1
42,2,0,2,1,302,0,1,2,11,1,342,2,-1,0,0,0
52,7,1,3,1,-803,0,1,2,7,5,131,3,-1,0,0,0
26,4,2,1,1,639,0,1,0,6,4,709,5,-1,0,0,1
21,7,2,3,1,243,1,0,2,17,4,181,2,-1,0,0,0
43,1,0,1,1,514,0,0,2,20,7,34,2,-1,0,0,0
31,4,2,3,1,969,1,1,2,15,4,95,1,-1,0,0,0
26,7,2,3,1,1646,1,1,2,12,7,524,4,206,5,3,1
36,1,2,1,1,1822,0,1,2,8,7,952,1,323,1,2,1
43,7,0,3,1,3518,1,1,2,28,11,206,2,196,2,3,1
52,3,0,1,1,992,0,1,2,27,8,424,1,515,1,1,1
42,1,0,0,1,2003,0,1,2,17,7,177,3,-1,0,0,0
40,0,0,3,0,0,1,1,0,19,4,952,4,-1,0,0,1
33,1,2,0,1,910,0,1,2,20,7,42,1,-1,0,0,0
29,11,2,1,1,459,1,1,2,15,11,279,3,189,19,2,1
30,6,2,1,1,0,1,1,2,4,9,316,3,-1,0,0,1
